time,flux,flux_err,time_bin_start,time_bin_size,cadenceno,kspsap_flux_err,quality,orbitid,sap_x,sap_y
-0.6559419641420972,1.3819383404757966,0.2045655409372644,-0.6665264293162265,1828.995582089559,127049,0.0016853082,744,7,1047.2880859375,345.4443664550781
-0.6347730337938384,1.1384407191556225,0.20869727344950006,-0.6453574989679678,1828.9955820895543,133734,0.0017244628,465,6,998.4028930664062,343.8932189941406
-0.6136041034455797,0.9888670638709677,0.2014644403234046,-0.6241885686197091,1828.9955820895543,132598,0.0017201818,610,6,994.4625244140625,345.4852294921875
-0.592435173097321,0.8126802240329379,0.19441499676012927,-0.6030196382714503,1828.9955820895543,131447,0.0017122349,573,6,1007.8905639648438,348.750732421875
-0.5712662427490622,1.1136075718154521,0.1994109745816247,-0.5818507079231916,1828.9955820895543,133162,0.0017213263,597,6,1000.5690307617188,346.4134521484375
-0.5500973124008035,0.8747052900578505,0.19408863909768057,-0.5606817775749329,1828.9955820895543,134901,0.0017285884,722,6,1000.887939453125,347.1496887207031
-0.5289283820525448,0.9867950433781361,0.1944223767642138,-0.5395128472266741,1828.9955820895543,131471,0.0017122349,819,6,1007.8903198242188,348.7514953613281
-0.507759451704286,0.7462060433537119,0.19548786460922046,-0.5183439168784154,1828.9955820895639,134257,0.001723478,655,6,1012.0484619140625,348.156982421875
-0.4865905213560272,1.155867797207704,0.19598708875968868,-0.49717498653015657,1828.9955820895543,134345,0.0017276576,655,6,995.154296875,346.2925720214844
-0.4654215910077685,1.0426604147551313,0.1974210850561011,-0.47600605618189784,1828.9955820895543,133748,0.0017224242,668,6,1006.4260864257812,347.3036193847656
-0.44425266065950975,0.9815575186035175,0.20145929715584235,-0.4548371258336391,1828.995582089559,132645,0.0017201818,784,6,994.464111328125,345.4873046875
-0.42308373031125096,1.070001673801968,0.19101974188164475,-0.4336681954853803,1828.9955820895543,132689,0.0017152006,708,6,1019.2733154296875,345.1259765625
-0.40191479996299223,1.0585067286141583,0.19414901446172675,-0.4124992651371216,1828.9955820895543,131438,0.0017086242,901,6,1025.4371337890625,345.1954345703125
-0.38074586961473345,0.8800292433766101,0.19364044757093155,-0.39133033478886287,1828.995582089559,131318,0.0017044446,655,6,1042.3316650390625,347.0600891113281
-0.3595769392664747,1.4459965726315276,0.1955273055021809,-0.3701614044406041,1828.9955820895543,130734,0.0017030021,835,6,1037.3272705078125,346.1835021972656
-0.338408008918216,0.7402668169834075,0.1941674774530477,-0.34899247409234535,1828.9955820895543,131445,0.0017086242,737,6,1025.4376220703125,345.19573974609375
-0.31723907856995726,1.1555551206694932,0.19283375054059554,-0.3278235437440866,1828.9955820895543,132141,0.0017140256,722,6,1014.0126342773438,344.24505615234375
-0.2960701482216985,1.0350518967382905,0.19235264846348563,-0.3066546133958279,1828.9955820895543,132060,0.0017099279,722,6,1030.5762939453125,346.0748291015625
-0.2749012178734398,0.9811340682197107,0.19583535796732923,-0.28548568304756916,1828.995582089559,130811,0.0017066867,919,6,1019.421875,349.811279296875
-0.253732287525181,0.9213474301964121,0.19420501037416782,-0.2643167526993104,1828.9955820895543,131456,0.0017086241,737,6,1025.4366455078125,345.1954345703125
-0.23256335717692228,1.2848560487810097,0.19606834071397,-0.24314782235105165,1828.9955820895566,134365,0.0017276576,573,6,995.1535034179688,346.2914123535156
-0.2113944268286635,1.4765661149080462,0.19448816746868516,-0.2219788920027929,1828.9955820895566,131502,0.0017122349,655,6,1007.8906860351562,348.74969482421875
-0.19022549648040477,1.0631066172633057,0.19424364918831866,-0.20080996165453413,1828.9955820895543,131464,0.0017086241,737,6,1025.436279296875,345.19476318359375
-0.16905656613214604,1.246092154398794,0.19242206597884884,-0.1796410313062754,1828.9955820895566,132088,0.0017099279,963,6,1030.576904296875,346.07452392578125
-0.14788763578388728,1.0209621113233827,0.2010196577122039,-0.15847210095801664,1828.9955820895543,132473,0.0017157354,610,6,1012.4357299804688,347.4696960449219
-0.12671870543562852,1.3803365472622469,0.19618264667362387,-0.1373031706097579,1828.9955820895566,130824,0.0017072671,835,6,1020.08740234375,344.28070068359375
-0.10554977508736979,0.9377371739758386,0.2052328555633436,-0.11613424026149916,1828.9955820895555,134975,0.001735133,801,6,973.5382080078125,347.73529052734375
-0.08438084473911103,0.5272076913893723,0.2016559138649147,-0.09496530991324041,1828.9955820895555,128654,0.0016982987,801,7,1021.0078125,343.3251037597656
-0.06321191439085229,-0.6714001674602272,0.2010767960515028,-0.07379637956498167,1828.9955820895566,128510,0.0016937561,712,7,1039.3714599609375,345.3516540527344
-0.04204298404259354,-0.6474292668174713,0.19988404603858503,-0.05262744921672291,1828.9955820895555,129402,0.0017005386,871,7,1027.3724365234375,338.5530090332031
-0.020874053694334795,-0.5456590662152148,0.20850130973583686,-0.031458518868464166,1828.9955820895555,125229,0.0016760555,682,8,1055.9615478515625,345.540283203125
0.0002948766539239561,-0.6718726420630203,0.20315217391153723,-0.010289588520205423,1828.9955820895566,127829,0.001691948,637,7,1033.85693359375,344.3602294921875
0.0214638070021827,-0.2303390050613099,0.20444797992152497,0.010879341828053335,1828.9955820895543,131003,0.0017044402,546,6,1038.477294921875,343.70184326171875
0.042632737350441444,-0.9999999999999998,0.20622343974480706,0.032048272176312065,1828.9955820895566,126062,0.0016783593,762,7,1061.34716796875,346.57470703125
0.06380166769870019,-0.5407051463680814,0.19814217056882186,0.05321720252457082,1828.9955820895543,130110,0.0017058536,853,7,1014.5142211914062,343.3267517089844
0.08497059804695893,0.15547282361887493,0.19866553495026415,0.07438613287282955,1828.9955820895566,130202,0.0017102072,768,7,996.9163208007812,341.3848571777344
0.10613952839521769,1.6149160918222867,0.19697615594343226,0.09555506322108831,1828.9955820895566,127194,0.0016941419,938,7,1010.1828002929688,343.9456787109375
0.12730845874347646,1.6244560237974066,0.19867298189953742,0.11672399356934707,1828.9955820895566,130258,0.0017102072,938,7,996.9153442382812,341.3849792480469
0.1484773890917352,1.5855527056454295,0.19812665216828462,0.13789292391760583,1828.9955820895543,130172,0.0017058536,938,7,1014.51416015625,343.3284606933594
0.16964631943999392,1.212304381382873,0.2034060230220336,0.15906185426586456,1828.9955820895543,131872,0.0017150628,712,6,1007.1631469726562,340.6524353027344
0.19081524978825265,1.0614462662008233,0.196699640102625,0.18023078461412328,1828.9955820895543,130851,0.001711532,752,6,1002.84619140625,342.3765869140625
